customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,Churn_Probability,Churn_Prediction,churn_label,prediction_label,active_status
15787155,514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,0.2646211265044005,0,Stayed,Predicted to Stay,Active
15727829,567,France,Male,42,2,0.0,2,1,1,167984.61,0,0.015217328474675593,0,Stayed,Predicted to Stay,Active
15733247,850,France,Male,33,10,0.0,1,1,0,4861.72,1,0.2046194610886655,0,Exited,Predicted to Stay,Inactive
15568748,671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1,0.7817291877158831,1,Exited,Predicted to Churn,Active
15699029,670,France,Male,37,4,170557.91,2,1,0,198252.88,0,0.005154686099966033,0,Stayed,Predicted to Stay,Inactive
15774393,694,France,Female,30,9,0.0,2,1,1,26960.31,0,0.028538969601341207,0,Stayed,Predicted to Stay,Active
15676895,547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1,0.9521864362708383,1,Exited,Predicted to Churn,Active
15637753,751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1,0.9053090190556442,1,Exited,Predicted to Churn,Inactive
15605461,594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0,0.6343300495331744,1,Stayed,Predicted to Churn,Inactive
15808473,673,France,Male,72,1,0.0,2,0,1,111981.19,0,0.0012178782703534993,0,Stayed,Predicted to Stay,Active
15627000,610,France,Male,40,0,0.0,2,1,0,62232.6,0,0.0238254391967627,0,Stayed,Predicted to Stay,Inactive
15787174,512,France,Female,37,1,0.0,2,0,1,156105.03,0,0.1343889523159497,0,Stayed,Predicted to Stay,Active
15723886,767,Germany,Male,20,3,119714.25,2,0,1,150135.38,0,0.04190665024175846,0,Stayed,Predicted to Stay,Active
15704769,585,France,Female,67,5,113978.97,2,0,1,93146.11,0,0.10789385103481716,0,Stayed,Predicted to Stay,Active
15772896,763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,0.8464751233957277,1,Exited,Predicted to Churn,Inactive
15711540,712,France,Female,29,2,0.0,1,1,1,144375.0,0,0.34764646409318756,0,Stayed,Predicted to Stay,Active
15764866,539,Germany,Female,43,3,116220.5,3,1,0,55803.96,1,0.9971852531584136,1,Exited,Predicted to Churn,Inactive
15794056,668,France,Female,46,2,0.0,3,1,0,89048.46,1,0.993244569589696,1,Exited,Predicted to Churn,Inactive
15795149,703,France,Male,28,2,81173.83,2,0,1,162812.16,0,0.031022780840000697,0,Stayed,Predicted to Stay,Active
15812009,662,Spain,Male,38,4,0.0,2,1,0,136259.65,0,0.017078902066499185,0,Stayed,Predicted to Stay,Inactive
15651001,725,Germany,Female,39,5,116803.8,1,1,0,124052.97,0,0.7977372307634661,1,Stayed,Predicted to Churn,Inactive
15813844,703,France,Male,37,8,105961.68,2,0,1,74158.8,0,0.04779440740971434,0,Stayed,Predicted to Stay,Active
15596175,659,Germany,Male,67,6,117411.6,1,1,1,45071.09,1,0.0939696496585901,0,Exited,Predicted to Stay,Active
15576269,523,Spain,Male,34,7,0.0,2,1,0,62030.06,0,0.03198028702055307,0,Stayed,Predicted to Stay,Inactive
15797219,635,France,Female,40,10,123497.58,1,1,0,131953.23,1,0.7654066437028674,1,Exited,Predicted to Churn,Inactive
15685500,772,Germany,Male,26,7,152400.51,2,1,0,79414.0,0,0.0559382243470004,0,Stayed,Predicted to Stay,Inactive
15599792,545,France,Female,26,1,0.0,2,1,1,199638.56,0,0.002765423014527663,0,Stayed,Predicted to Stay,Active
15657566,634,Germany,Male,24,8,103097.85,1,1,1,157577.29,0,0.033498391029334336,0,Stayed,Predicted to Stay,Active
15772423,739,Germany,Male,54,8,126418.14,1,1,0,134420.75,1,0.9787495614439761,1,Exited,Predicted to Churn,Inactive
15628112,771,Germany,Female,36,5,77846.9,1,0,0,99805.99,0,0.28691941465664766,0,Stayed,Predicted to Stay,Inactive
15753754,587,Spain,Female,34,1,0.0,2,1,1,97932.68,0,0.0699109917920474,0,Stayed,Predicted to Stay,Active
15793726,681,France,Female,79,0,0.0,2,0,1,170968.99,0,0.0010905707758950133,0,Stayed,Predicted to Stay,Active
15694717,544,Germany,Male,37,2,79731.91,1,1,1,57558.95,0,0.163125058218468,0,Stayed,Predicted to Stay,Active
15665834,696,Spain,Male,28,8,0.0,1,0,0,176713.47,0,0.10072323812716795,0,Stayed,Predicted to Stay,Inactive
15765297,766,Spain,Male,41,0,0.0,2,0,1,34283.23,0,0.15463451598653435,0,Stayed,Predicted to Stay,Active
15636684,727,France,Male,34,10,0.0,2,1,1,198637.34,0,0.0022775770192422083,0,Stayed,Predicted to Stay,Active
15592979,671,Germany,Female,34,6,37266.67,2,0,0,156917.12,0,0.08342000164198098,0,Stayed,Predicted to Stay,Inactive
15750803,693,France,Female,30,6,127992.25,1,1,1,50457.2,0,0.2683939748347564,0,Stayed,Predicted to Stay,Active
15607178,850,Germany,Male,38,3,54901.01,1,1,1,140075.55,0,0.06595145569840646,0,Stayed,Predicted to Stay,Active
15713853,732,Germany,Male,42,9,108748.08,2,1,1,65323.11,0,0.4661396602050869,0,Stayed,Predicted to Stay,Active
15673481,726,Spain,Female,48,6,99906.19,1,1,0,64323.24,0,0.5068084524766812,1,Stayed,Predicted to Churn,Inactive
15686776,557,France,Female,32,6,184686.41,2,1,0,14956.44,0,0.2555045500059457,0,Stayed,Predicted to Stay,Inactive
15673693,682,France,Female,26,0,110654.02,1,0,1,111879.21,0,0.026464777675591276,0,Stayed,Predicted to Stay,Active
15700696,738,Spain,Male,31,9,79019.8,1,1,1,18606.23,0,0.042788456287496966,0,Stayed,Predicted to Stay,Active
15813163,531,Spain,Female,36,9,99240.51,1,1,0,123137.01,0,0.1446968594247572,0,Stayed,Predicted to Stay,Inactive
15653857,498,France,Male,34,2,0.0,2,1,1,148528.24,0,0.014247625086318407,0,Stayed,Predicted to Stay,Active
15777076,651,France,Male,36,7,0.0,2,1,0,13898.31,0,0.02025234142268985,0,Stayed,Predicted to Stay,Inactive
15717398,549,Spain,Female,39,7,0.0,1,0,0,81259.25,1,0.7040151582938458,1,Exited,Predicted to Churn,Inactive
15799217,791,Germany,Female,35,7,52436.2,1,1,0,161051.75,0,0.18022870207278446,0,Stayed,Predicted to Stay,Inactive
15787071,650,Spain,Male,41,9,0.0,2,0,1,191599.67,0,0.013205454257458482,0,Stayed,Predicted to Stay,Active
15619955,733,Germany,Male,34,3,100337.96,3,1,0,48559.19,1,0.9422924705501002,1,Exited,Predicted to Churn,Inactive
15796505,811,Germany,Female,34,1,149297.19,2,1,1,186339.74,0,0.0033641580618646153,0,Stayed,Predicted to Stay,Active
15725166,707,France,Male,30,8,0.0,2,1,0,33159.37,0,0.01543048667192737,0,Stayed,Predicted to Stay,Inactive
15800116,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0,0.1496828209104582,0,Stayed,Predicted to Stay,Active
15758685,706,Spain,Female,37,7,0.0,2,1,1,110899.3,0,0.04839458426563756,0,Stayed,Predicted to Stay,Active
15694456,756,France,Male,62,3,0.0,1,1,1,11199.04,1,0.9199639268035082,1,Exited,Predicted to Churn,Active
15767339,777,France,Female,53,10,0.0,2,1,0,189992.97,0,0.6275412374244904,1,Stayed,Predicted to Churn,Inactive
15683562,646,France,Male,35,6,84026.86,1,0,1,164255.69,0,0.07028997165215178,0,Stayed,Predicted to Stay,Active
15782210,714,France,Male,46,1,0.0,1,1,0,152167.79,1,0.7526220620479925,1,Exited,Predicted to Churn,Inactive
15668893,782,France,Male,39,8,0.0,2,1,1,33949.67,0,0.03401061487493225,0,Stayed,Predicted to Stay,Active
15669169,775,Spain,Male,29,10,0.0,2,1,1,68143.93,0,0.0043669604090461585,0,Stayed,Predicted to Stay,Active
15643024,479,Germany,Male,35,4,138718.92,1,1,1,47251.79,1,0.7034255008759452,1,Exited,Predicted to Churn,Active
15699389,807,France,Male,42,7,118274.71,1,1,1,25885.72,0,0.22807477769382423,0,Stayed,Predicted to Stay,Active
15708608,799,France,Female,22,8,174185.98,2,0,1,192633.85,0,0.032190192360377595,0,Stayed,Predicted to Stay,Active
15626144,675,France,Male,40,7,113208.86,2,1,0,34577.36,0,0.160983510660687,0,Stayed,Predicted to Stay,Inactive
15573112,602,Spain,Male,29,5,103907.28,1,1,0,161229.84,0,0.03742206553107563,0,Stayed,Predicted to Stay,Inactive
15790678,475,France,Female,32,8,119023.28,1,1,0,100816.29,0,0.27146606009597657,0,Stayed,Predicted to Stay,Inactive
15727556,744,Spain,Female,26,5,166297.89,1,1,1,181694.44,0,0.39348815856338354,0,Stayed,Predicted to Stay,Active
15697307,588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,0.01040876839629474,0,Stayed,Predicted to Stay,Inactive
15652266,703,Germany,Male,42,9,63227.0,1,0,1,137316.32,0,0.13563464584925394,0,Stayed,Predicted to Stay,Active
15607098,747,Spain,Female,41,5,94521.17,2,1,0,194926.86,0,0.27591349135339116,0,Stayed,Predicted to Stay,Inactive
15655774,583,France,Male,27,7,0.0,2,1,0,51285.49,0,0.02213903984530993,0,Stayed,Predicted to Stay,Inactive
15590241,750,Spain,Female,34,9,112822.26,1,0,0,150401.53,1,0.32142056015461695,0,Exited,Predicted to Stay,Inactive
15785819,681,France,Male,38,3,0.0,2,1,1,112491.96,0,0.02792297491444239,0,Stayed,Predicted to Stay,Active
15723654,773,France,Male,25,2,135903.33,1,1,0,73656.38,0,0.033145247723982176,0,Stayed,Predicted to Stay,Inactive
15774510,714,France,Female,31,4,125169.26,1,1,1,106636.89,0,0.12639510845029517,0,Stayed,Predicted to Stay,Active
15684173,687,Spain,Female,44,7,0.0,3,1,0,155853.52,1,0.994786631349152,1,Exited,Predicted to Churn,Inactive
15650068,511,France,Male,58,0,149117.31,1,1,1,162599.51,0,0.21574395570181554,0,Stayed,Predicted to Stay,Active
15811490,627,France,Male,33,5,0.0,2,1,1,103737.82,0,0.015124176612978416,0,Stayed,Predicted to Stay,Active
15803976,694,France,Female,31,10,0.0,2,1,0,160990.27,0,0.06576983181621161,0,Stayed,Predicted to Stay,Inactive
15682541,616,Spain,Female,36,6,132311.71,1,0,0,15462.84,0,0.2119199225240099,0,Stayed,Predicted to Stay,Inactive
15695699,687,France,Male,35,8,0.0,2,1,0,10334.05,0,0.00982072630580848,0,Stayed,Predicted to Stay,Inactive
15624188,712,France,Female,33,6,0.0,2,1,1,190686.16,0,0.027959623706401333,0,Stayed,Predicted to Stay,Active
15812191,553,France,Male,33,4,118082.89,1,0,0,94440.45,0,0.14334546089800645,0,Stayed,Predicted to Stay,Inactive
15636673,667,France,Male,31,1,119266.69,1,1,1,28257.63,0,0.04067416391186978,0,Stayed,Predicted to Stay,Active
15594898,731,France,Male,43,2,0.0,1,1,1,170034.95,1,0.6560093165392386,1,Exited,Predicted to Churn,Active
15660211,629,Germany,Male,35,7,156847.29,2,1,0,31824.29,0,0.0655618763839008,0,Stayed,Predicted to Stay,Inactive
15773972,614,France,Male,50,4,137104.47,1,1,0,127166.49,1,0.8073021919998716,1,Exited,Predicted to Churn,Inactive
15746726,438,Germany,Male,31,8,78398.69,1,1,0,44937.01,0,0.14095259648706052,0,Stayed,Predicted to Stay,Inactive
15712287,652,France,Female,80,4,0.0,2,1,1,188603.07,0,0.0009739281003035723,0,Stayed,Predicted to Stay,Active
15702919,729,Germany,Male,30,6,63669.42,1,1,0,145111.37,0,0.051216592198128484,0,Stayed,Predicted to Stay,Inactive
15674398,642,France,Male,38,3,0.0,2,0,0,171463.83,0,0.015925336327023545,0,Stayed,Predicted to Stay,Inactive
15797960,806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,0.7327745421625744,1,Stayed,Predicted to Churn,Inactive
15631868,744,Spain,Male,36,2,153804.44,1,1,1,87213.33,0,0.058115322720405684,0,Stayed,Predicted to Stay,Active
15581539,474,Spain,Male,37,3,0.0,2,0,0,57175.32,0,0.015316066119588108,0,Stayed,Predicted to Stay,Inactive
15662736,559,France,Male,49,2,147069.78,1,1,0,120540.83,1,0.7636866310979269,1,Exited,Predicted to Churn,Inactive
15666252,706,Spain,Male,42,9,0.0,2,1,1,28714.34,0,0.018924803296524403,0,Stayed,Predicted to Stay,Active
15677512,628,Spain,Female,22,3,0.0,1,1,0,85426.28,0,0.2467194055434447,0,Stayed,Predicted to Stay,Inactive
15626114,429,France,Male,24,4,95741.75,1,1,0,46170.75,0,0.01910955458204451,0,Stayed,Predicted to Stay,Inactive
15810834,525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0,0.24051942955512326,0,Stayed,Predicted to Stay,Active
15678910,680,France,Female,30,8,141441.75,1,1,1,16278.97,0,0.17164794735083375,0,Stayed,Predicted to Stay,Active
15694408,749,France,Male,40,1,139290.41,1,1,0,182855.42,1,0.7338278742928156,1,Exited,Predicted to Churn,Inactive
15585215,763,France,Female,31,4,0.0,2,0,0,50404.72,0,0.14301279186933563,0,Stayed,Predicted to Stay,Inactive
15682757,734,France,Male,30,3,0.0,2,1,0,107640.25,0,0.07023252553560944,0,Stayed,Predicted to Stay,Inactive
15736601,716,France,Male,35,4,144428.87,1,1,0,134132.65,0,0.1507017035192594,0,Stayed,Predicted to Stay,Inactive
15601848,594,France,Male,35,2,0.0,2,1,0,103480.69,0,0.039656534943520685,0,Stayed,Predicted to Stay,Inactive
15736008,644,France,Female,46,9,95441.27,1,1,0,108761.05,1,0.8018683755062407,1,Exited,Predicted to Churn,Inactive
15669064,671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,0.20568483294663592,0,Stayed,Predicted to Stay,Active
15624528,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0,0.08013761858013262,0,Stayed,Predicted to Stay,Active
15598493,656,France,Male,50,7,0.0,2,0,1,72143.44,0,0.15104318672168926,0,Stayed,Predicted to Stay,Active
15601274,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0,0.37737988350743323,0,Stayed,Predicted to Stay,Inactive
15702669,663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0,0.5038697724295544,1,Stayed,Predicted to Churn,Active
15728669,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1,0.8112266476905806,1,Exited,Predicted to Churn,Inactive
15742668,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0,0.16314653527658163,0,Stayed,Predicted to Stay,Inactive
15697441,485,France,Male,29,7,182123.79,1,1,0,116828.51,1,0.7067588010679635,1,Exited,Predicted to Churn,Inactive
15740476,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,0.07904324022928426,0,Stayed,Predicted to Stay,Active
15648064,649,France,Male,33,2,0.0,2,1,0,2010.98,0,0.006087954238708245,0,Stayed,Predicted to Stay,Inactive
15636624,805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1,0.7806574944583646,1,Exited,Predicted to Churn,Inactive
15807923,716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1,0.8632345411640792,1,Exited,Predicted to Churn,Inactive
15745844,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1,0.1874457886740065,0,Exited,Predicted to Stay,Active
15786170,659,France,Male,31,4,118342.26,1,0,0,161574.19,0,0.06826208955327105,0,Stayed,Predicted to Stay,Inactive
15681081,545,Spain,Female,47,5,0.0,2,1,1,38970.14,0,0.07223297834821926,0,Stayed,Predicted to Stay,Active
15684484,543,France,Male,22,8,0.0,2,0,0,127587.22,0,0.018760821635985706,0,Stayed,Predicted to Stay,Inactive
15785869,718,France,Female,25,7,0.0,2,1,0,30380.12,0,0.011182903299851745,0,Stayed,Predicted to Stay,Inactive
15763859,840,France,Female,43,7,0.0,2,1,0,90908.95,0,0.05230937037382111,0,Stayed,Predicted to Stay,Inactive
15658935,630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0,0.18981557021206322,0,Stayed,Predicted to Stay,Inactive
15747358,643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0,0.13242185856630587,0,Stayed,Predicted to Stay,Active
15735203,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0,0.2965742209942421,0,Stayed,Predicted to Stay,Active
15576256,582,France,Male,39,5,0.0,2,1,1,129892.93,0,0.01635145814106731,0,Stayed,Predicted to Stay,Active
15659420,659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0,0.1107727282319238,0,Stayed,Predicted to Stay,Active
15593365,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0,0.07276878393923164,0,Stayed,Predicted to Stay,Active
15777352,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0,0.17923021514499998,0,Stayed,Predicted to Stay,Inactive
15812007,670,Spain,Male,25,6,0.0,2,1,1,78358.94,0,0.0013386100568990036,0,Stayed,Predicted to Stay,Active
15625461,613,France,Female,45,1,187841.99,2,1,1,147224.27,0,0.2720599957644293,0,Stayed,Predicted to Stay,Active
15739438,539,France,Male,30,0,0.0,2,1,0,160979.66,0,0.004079418703081634,0,Stayed,Predicted to Stay,Inactive
15611759,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0,0.09566766073724423,0,Stayed,Predicted to Stay,Active
15661629,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1,0.7786557231514823,1,Exited,Predicted to Churn,Inactive
15633950,737,France,Male,41,1,101960.74,1,1,1,123547.28,0,0.10114241869294029,0,Stayed,Predicted to Stay,Active
15592386,520,France,Male,58,3,0.0,2,0,1,32790.02,0,0.39468545239387587,0,Stayed,Predicted to Stay,Active
15803716,706,Spain,Male,28,3,0.0,2,0,1,181543.67,0,0.007112240712309648,0,Stayed,Predicted to Stay,Active
15696674,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1,0.8966957592334349,1,Exited,Predicted to Churn,Active
15706365,648,France,Female,50,9,102535.57,1,1,1,189543.19,0,0.6367983387507488,1,Stayed,Predicted to Churn,Active
15745088,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0,0.04727540296417584,0,Stayed,Predicted to Stay,Inactive
15676715,640,France,Male,68,9,0.0,2,1,1,199493.38,0,0.005425687270907739,0,Stayed,Predicted to Stay,Active
15613085,628,Spain,Female,33,3,0.0,1,1,1,188193.25,0,0.42750214924616314,0,Stayed,Predicted to Stay,Active
15633537,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0,0.45775434279884397,0,Stayed,Predicted to Stay,Inactive
15594720,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0,0.05681867811710175,0,Stayed,Predicted to Stay,Active
15684042,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0,0.026765022474165474,0,Stayed,Predicted to Stay,Active
15583303,593,France,Female,29,2,152265.43,1,1,0,34004.44,0,0.06387183204255656,0,Stayed,Predicted to Stay,Inactive
15611579,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0,0.014113405657902188,0,Stayed,Predicted to Stay,Active
15774696,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0,0.022530563324404375,0,Stayed,Predicted to Stay,Active
15694506,611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0,0.18677522688992956,0,Stayed,Predicted to Stay,Active
15688074,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0,0.04332580634768787,0,Stayed,Predicted to Stay,Active
15759537,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0,0.02313624141857965,0,Stayed,Predicted to Stay,Active
15758449,769,France,Female,39,8,0.0,1,0,1,21016.0,0,0.422987020890114,0,Stayed,Predicted to Stay,Active
15583456,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1,0.9985650966023739,1,Exited,Predicted to Churn,Active
15667871,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0,0.2647054367562502,0,Stayed,Predicted to Stay,Inactive
15677371,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0,0.41338129031537546,0,Stayed,Predicted to Stay,Inactive
15629677,687,Spain,Female,39,2,0.0,3,0,0,188150.6,1,0.9782251564914782,1,Exited,Predicted to Churn,Inactive
15713578,483,France,Female,50,9,0.0,2,1,1,111020.24,0,0.19582876846809227,0,Stayed,Predicted to Stay,Active
15591509,690,France,Male,36,7,101583.11,2,1,0,123775.15,0,0.10709404219461727,0,Stayed,Predicted to Stay,Inactive
15568240,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0,0.029067358172950454,0,Stayed,Predicted to Stay,Active
15622993,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0,0.1760792982604561,0,Stayed,Predicted to Stay,Inactive
15689294,705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0,0.808077055833378,1,Stayed,Predicted to Churn,Inactive
15720910,560,France,Female,66,9,0.0,1,1,1,15928.49,0,0.06924159444721179,0,Stayed,Predicted to Stay,Active
15721181,611,Spain,Male,46,6,0.0,2,1,0,45886.33,0,0.10601242708423793,0,Stayed,Predicted to Stay,Inactive
15776433,730,Spain,Male,62,2,0.0,2,1,1,186489.95,0,0.02969650070095715,0,Stayed,Predicted to Stay,Active
15748936,709,Spain,Female,45,2,0.0,2,0,1,162922.65,0,0.1601888287322875,0,Stayed,Predicted to Stay,Active
15717225,544,France,Female,21,10,161525.96,2,1,0,9262.77,0,0.01177828838002346,0,Stayed,Predicted to Stay,Inactive
15685226,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0,0.10235616003566363,0,Stayed,Predicted to Stay,Active
15785611,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0,0.06402809380914032,0,Stayed,Predicted to Stay,Active
15573456,648,Spain,Male,46,9,127209.0,2,1,0,77405.95,1,0.7034946529104895,1,Exited,Predicted to Churn,Inactive
15684548,556,Spain,Male,38,8,0.0,2,0,0,417.41,1,0.7232681201036567,1,Exited,Predicted to Churn,Inactive
15620505,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0,0.08440084591952257,0,Stayed,Predicted to Stay,Active
15807432,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0,0.29450759946765664,0,Stayed,Predicted to Stay,Active
15584766,557,France,Male,33,3,54503.55,1,1,1,371.05,0,0.010700421707113439,0,Stayed,Predicted to Stay,Active
15612187,547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0,0.2871408759627737,0,Stayed,Predicted to Stay,Inactive
15762218,701,France,Female,39,9,0.0,2,0,1,145894.9,0,0.14502831377430103,0,Stayed,Predicted to Stay,Active
15646372,616,France,Female,66,1,135842.41,1,1,0,183840.51,1,0.9704324649920737,1,Exited,Predicted to Churn,Inactive
15690452,605,France,Male,52,1,63349.75,1,1,0,108887.44,0,0.8027476653294967,1,Stayed,Predicted to Churn,Inactive
15747795,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0,0.3613262661719947,0,Stayed,Predicted to Stay,Active
15781589,751,Spain,Male,52,8,0.0,2,0,1,179291.85,0,0.13368701403154204,0,Stayed,Predicted to Stay,Active
15732674,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0,0.048435171086013536,0,Stayed,Predicted to Stay,Active
